"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CDADC1",-0.704895840052665,6.9199925087108,-11.6224795443611,3.47493214597713e-28,4.35799370537022e-27,52.9889341201296
"ZWILCH",1.03166943228568,8.19139285714285,11.6223736282098,3.47842084410858e-28,4.35970573440471e-27,52.9879392213796
"RAB8B",-1.13463487246998,9.42594390243904,-11.6221590152701,3.48550051310834e-28,4.36591369945785e-27,52.985923321774
"SSR4",1.30235109099886,12.3165552264808,11.6213143406996,3.5135041712365e-28,4.39830735582228e-27,52.9779893583024
"RPL23AP32",-1.37627957215732,1.11986097560976,-11.621241782099,3.51592013080899e-28,4.39864962129851e-27,52.9773078375363
"EPT1",1.09714483791345,9.97386533101044,11.6117105862242,3.84807340032391e-28,4.8112635145341e-27,52.8878070748831
"CCDC21",1.00250284021722,8.64256829268292,11.6029741859507,4.17985672891694e-28,5.22291288159858e-27,52.8058095442142
"CENPH",1.33290394931711,7.06922526132404,11.5991369460943,4.33443311956347e-28,5.41276836646217e-27,52.7698062934839
"PDZD11",0.909206967253587,9.55838240418118,11.590148503077,4.71913170614901e-28,5.88959112019691e-27,52.6855002589119
"DDX39",1.05433781142012,9.82806341463416,11.5830246850641,5.04799126067401e-28,6.29618837069486e-27,52.6187119970574
"DAB2IP",-1.0971896725358,10.2007825783972,-11.5766287438329,5.36261369481487e-28,6.68454518242557e-27,52.558769506011
"ACACB",-1.60741420437717,7.8117756097561,-11.5764739408934,5.37046551727992e-28,6.69027045326194e-27,52.5573189537139
"GYG2",2.13445844001976,7.41410017421603,11.5707571051977,5.66857910378306e-28,7.05736379628054e-27,52.5037588248984
"PIF1",2.06717111074545,5.32354947735192,11.5684398856408,5.79404993183615e-28,7.20920273336946e-27,52.4820538341384
"SCARA5",-3.65717724864246,5.28464825783972,-11.5649363256948,5.98902127019146e-28,7.44728084052276e-27,52.4492417210148
"SCN2B",-2.43689134770448,4.31777526132405,-11.5637286452267,6.05772904657339e-28,7.52815843378643e-27,52.4379327832794
"EIF4E3",-1.22949840381768,9.1602362369338,-11.563045288951,6.09695345347225e-28,7.57232029036814e-27,52.4315340364985
"CACNA2D2",-3.94514230047725,9.02200104529617,-11.5612487858642,6.20128103062013e-28,7.69723697452426e-27,52.4147132304073
"RPE",0.799431002139221,9.50003240418119,11.5606171890514,6.23837969561294e-28,7.73860635353074e-27,52.4087999229016
"RGS9BP",-1.96022562119469,2.90900505226481,-11.5554244181567,6.55187866620153e-28,8.12160279275305e-27,52.360190353038
"LRRC20",1.13858479183809,9.14880679442508,11.5553733325539,6.55503937047823e-28,8.12160279275305e-27,52.3597122076553
"C7orf16",-1.32796692446933,0.682858536585366,-11.5540316026136,6.63859827095886e-28,8.22017023539115e-27,52.3471545019266
"HDHD3",1.11718431792003,9.06959076655052,11.5528061257761,6.71584240406632e-28,8.31080437344674e-27,52.3356856397138
"RICH2",-2.08928862925788,8.59694878048782,-11.5514554969329,6.80201079204915e-28,8.41236635908248e-27,52.3230463934827
"SH3BGRL",-1.01824116175745,11.0507026132404,-11.5512899437023,6.81264823197876e-28,8.42044962086237e-27,52.3214972019601
"MFSD2A",-2.05645542208328,9.39388850174217,-11.5508157230727,6.84321040279712e-28,8.45313535315432e-27,52.3170596809338
"GMNN",1.24516408425211,8.24873954703832,11.5445768150574,7.25821694998039e-28,8.96038448485252e-27,52.2586896202814
"C17orf103",-1.29713707421426,8.29321777003484,-11.5400120439548,7.57762752715528e-28,9.3490801161357e-27,52.2159948896035
"LRRK2",-3.27497068948497,10.0325111498258,-11.537241104175,7.77829614441047e-28,9.59089608677159e-27,52.1900831516075
"TRAK2",-0.811595297021564,10.3624841463415,-11.5364757964555,7.83464428069747e-28,9.65457665562539e-27,52.1829272532695
"TSLP",-2.2588729603423,3.36523118466899,-11.5309627317018,8.25273377662317e-28,1.01636847290986e-26,52.1313868700229
"PITX2",4.50736501234166,4.41446951219512,11.530113382772,8.31908819393439e-28,1.02392614281459e-26,52.1234478635103
"HSH2D",1.37005476386376,8.34209303135889,11.5268148647378,8.58185038279854e-28,1.05563444193442e-26,52.0926195150341
"SNRPA",0.670865371071258,10.0942817073171,11.5237142951805,8.83636276608871e-28,1.08629058435809e-26,52.0636462233522
"PPIL1",1.01950621359224,9.4637137630662,11.513463924468,9.73240098537147e-28,1.19572825990231e-26,51.9678961241642
"XPO4",-0.777542310350508,9.11456742160279,-11.5131177770345,9.76418720965599e-28,1.19891604912821e-26,51.9646636408066
"TLR8",-2.24884072733258,6.98043222996515,-11.5115167133188,9.91255883698354e-28,1.21640665226104e-26,51.9497129621112
"DDX55",0.853913039328625,8.82037369337979,11.5112085221261,9.94137536991982e-28,1.21921407613174e-26,51.9468352319391
"H1F0",1.08721268059899,12.466325261324,11.5078490426658,1.02609483946628e-27,1.25765534652195e-26,51.9154692631379
"TUBA1C",1.11234362349845,12.283281533101,11.5072299609917,1.03209439737448e-27,1.26425405597244e-26,51.9096897951207
"FBXO43",1.73843013987166,3.41519895470383,11.5054810375873,1.04923244009095e-27,1.28448073912148e-26,51.8933636804473
"NSUN5",0.939807105479685,9.33415418118468,11.5013969735497,1.0903628895592e-27,1.33403755200539e-26,51.8552451686578
"GPR182",-1.42870795458286,1.96960801393728,-11.5013000859747,1.09135786376005e-27,1.33445961542548e-26,51.8543409733521
"TLL1",-1.97054278097747,5.36365853658537,-11.4955252895891,1.15232101029947e-27,1.40816371080049e-26,51.8004567458745
"APOB48R",-1.7475013789699,8.47903170731707,-11.4880629151204,1.2361397161495e-27,1.50969353792678e-26,51.7308508627259
"ZHX3",-0.977530123416167,9.28129686411149,-11.486147506039,1.25861439181248e-27,1.53622791105292e-26,51.7129892864962
"RNASEH2A",1.21180596675992,8.53674581881533,11.4852413747624,1.26938770324374e-27,1.54845689528187e-26,51.7045400776831
"FBP1",-1.6948624683232,10.951831184669,-11.4837581919297,1.28722000567073e-27,1.56927712092756e-26,51.6907110580747
"DBF4B",1.30325841369098,7.0784862369338,11.4823534266057,1.30433910362292e-27,1.58920366750021e-26,51.6776142228383
"DECR2",1.20813547144974,8.61680853658536,11.4788229688753,1.34836881012761e-27,1.64187495088492e-26,51.644703662355
"CDCA4",1.29321704130329,8.43975156794425,11.478646438071,1.35060877922695e-27,1.64362763707938e-26,51.6430582265622
"PRKCQ",-2.09183639295707,6.23174425087108,-11.4765477797052,1.37752345149438e-27,1.67538841582818e-26,51.6234979368582
"SLC46A2",-3.1765392265921,6.49918780487804,-11.4754861940788,1.39134041076888e-27,1.69119115648816e-26,51.6136044088505
"FBXL3",-0.822281224288308,9.90027456445992,-11.4719335713845,1.43858916740646e-27,1.74758790573104e-26,51.5804996332326
"PF4",-2.24335578081292,1.69473135888502,-11.4701688136005,1.4626495796504e-27,1.77576557482098e-26,51.564057289243
"LOC90586",-1.35713909165708,1.86131202090592,-11.4700266339281,1.46460536120453e-27,1.77708912916838e-26,51.5627326623913
"NFIX",-1.79875173934509,10.4240407665505,-11.4695046459239,1.47180799775756e-27,1.78477366768829e-26,51.5578696127496
"AATK",-2.57561120947839,7.30033101045295,-11.4682809358245,1.48883168936967e-27,1.80420891080013e-26,51.5464695812796
"F10",-2.11899721573146,5.5715362369338,-11.4682265475455,1.48959284160069e-27,1.80420891080013e-26,51.5459629200359
"LOC100129550",-1.13297818002305,7.53916759581881,-11.4667534097862,1.51035690360055e-27,1.82827990748345e-26,51.5322402811819
"RFX2",-1.68813684712853,7.77252142857143,-11.4655430649081,1.52763203847799e-27,1.84810169416342e-26,51.520966447716
"IL7R",-2.45950175415503,7.73004146341463,-11.4644924380614,1.54278673227904e-27,1.86533637300876e-26,51.5111809216311
"FAM128A",1.23027298996216,8.65512822299651,11.4621688533904,1.57683607989254e-27,1.90538226722742e-26,51.4895410743752
"DDX41",0.639294312983386,10.388499825784,11.4611884532488,1.59142585159063e-27,1.92188074900916e-26,51.4804113034822
"TCF4",-1.38510232022381,9.87471289198607,-11.4603855579206,1.60347400672373e-27,1.9352922609076e-26,51.4729348730606
"CA3",-2.83932700016458,5.00547613240418,-11.4587721262501,1.62795989861758e-27,1.96355267992728e-26,51.4579118518316
"CYGB",-1.2812839657726,8.37178205574912,-11.458717077685,1.62880185772828e-27,1.96355267992728e-26,51.4573993057561
"GTF3C2",0.579537143327305,10.5561510452962,11.4574034805366,1.64902205721791e-27,1.98676190344388e-26,51.4451691252507
"CSTF3",0.608388398881033,9.18107404181185,11.4559052407915,1.67238929040279e-27,2.0137332628721e-26,51.4312209108458
"GSS",0.764389814052992,10.1195235191638,11.4471209044666,1.81616977969059e-27,2.18557828704852e-26,51.3494640606271
"SC4MOL",-1.1532641007076,10.6688074912892,-11.4460508215429,1.83450403376628e-27,2.20634843662693e-26,51.3395073582534
"CCDC152",-1.54021296692448,5.87775923344948,-11.443034093448,1.88718775504635e-27,2.2683820029919e-26,51.3114410261078
"SERPINH1",1.07456247490539,12.3602905923345,11.4412667249257,1.91874883900165e-27,2.30496861701017e-26,51.2950003491007
"WDR8",0.741326931051511,8.91366341463415,11.4405772558209,1.93120296300126e-27,2.3185729140594e-26,51.2885870992997
"MAG",-2.19939896001319,1.45688013937282,-11.4384527101134,1.97008703683999e-27,2.36387415934103e-26,51.2688266902218
"CORO1C",-0.984499957215738,11.4672519163763,-11.4323950902192,2.08528160642851e-27,2.5006326740641e-26,51.2124973799809
"TSPAN14",-0.638278779002804,11.3320113240418,-11.4319034222512,2.09492008600338e-27,2.51072442298011e-26,51.2079262213223
"AIFM1",0.763299391146953,9.85359094076656,11.4300045849305,2.13256188010553e-27,2.55434628929793e-26,51.1902734195866
"MOGS",0.664916787888768,10.7783682926829,11.4263294507475,2.20733699180724e-27,2.64236900535293e-26,51.1561122589092
"MRPL24",1.03643042948824,10.0960153310105,11.4247099977896,2.2411087551583e-27,2.68123326010488e-26,51.1410612853589
"C20orf46",-1.8021749876584,5.28957108013937,-11.4242539148351,2.25071219520977e-27,2.69115441861716e-26,51.1368227547041
"GLT25D2",-2.49457661346061,4.99364982578397,-11.4230949992205,2.27529919511873e-27,2.71896929428333e-26,51.1260530442985
"EVI5",-0.732930208984702,8.93593972125436,-11.4217765344213,2.30359598261108e-27,2.75118240389794e-26,51.1138014903624
"LSAMP",-1.9377480500247,6.19503153310104,-11.4210303990177,2.31976422874478e-27,2.76888137303083e-26,51.1068685792308
"HSF2BP",1.83750552575286,4.30792961672474,11.4204220054799,2.33303117132784e-27,2.78192077830389e-26,51.1012157430094
"MAP3K15",-2.69920923811094,2.21976951219512,-11.4203992046832,2.333529841134e-27,2.78192077830389e-26,51.1010038950452
"PIAS1",-0.692476504854373,8.46910139372823,-11.420343262977,2.33475377545913e-27,2.78192077830389e-26,51.1004841276421
"LNX2",-1.08116991607702,9.57923536585366,-11.4194687395656,2.35397043998899e-27,2.80319101699385e-26,51.0923589351426
"E2F7",2.24408883330593,5.54318397212543,11.4193122443195,2.35742579731179e-27,2.80567835471368e-26,51.0909049798496
"TMED3",1.12253250946191,11.3378841463415,11.4141260395692,2.4748328427155e-27,2.94370325961467e-26,51.0427284266572
"S100A12",-2.41729110745436,2.67989982578397,-11.4139780393485,2.47826728982732e-27,2.9460814974033e-26,51.0413538002874
"NTRK2",-2.97643727826232,5.80208449477352,-11.4138842871591,2.48044532522454e-27,2.94696426660068e-26,51.0404830355455
"DNAJB11",0.824153322363015,10.5585695121951,11.4109875715629,2.5486873511801e-27,3.02628983919765e-26,51.0135807291867
"COLEC12",-2.2174830212276,9.26976167247387,-11.410901552811,2.55074210320737e-27,3.02697892363279e-26,51.0127819235553
"SDCCAG3",0.756101293401356,9.27095644599303,11.4105819183215,2.5583917354769e-27,3.03430284975971e-26,51.009813698935
"C12orf49",-1.06172010202403,9.9918893728223,-11.4089178724434,2.59858641239613e-27,3.08019509506309e-26,50.9943616992403
"PMP22",-1.34471773901597,10.516193902439,-11.4084736713577,2.60942175669372e-27,3.09125381794126e-26,50.990237175728
"GSG2",1.71323695573475,5.43188344947735,11.4082422688935,2.61508411295928e-27,3.09617513489354e-26,50.9880885831942
"ZBTB16",-3.37111364159951,5.21757421602788,-11.4051230394337,2.6926137135232e-27,3.18613023277414e-26,50.9591289337872
"LILRA1",-1.82559373045912,3.235737456446,-11.3979581350195,2.87946193356138e-27,3.40526229815755e-26,50.8926271640306
"RPGR",-1.11460213263124,7.42624634146342,-11.393400527519,3.00496731489757e-27,3.55163954950185e-26,50.8503389642121
"KCNJ5",-2.43983859799245,5.70820383275261,-11.3930539607449,3.01473047984653e-27,3.56112869684978e-26,50.8471237466162
"KLF10",-1.03013437880534,10.606606445993,-11.3890665343002,3.12935513981984e-27,3.69440258887299e-26,50.8101354684096
"ARAP2",-1.41829846305744,9.04347804878049,-11.3887583202635,3.13839354375472e-27,3.70294364674049e-26,50.8072767441074
"FAM167A",-2.60572738522299,7.49364599303136,-11.3871272088014,3.18665991917149e-27,3.75773280531825e-26,50.7921487895885
"TRUB2",0.859785502715163,9.20913745644599,11.3866121027799,3.20205526226214e-27,3.77371954846394e-26,50.7873716556359
"NR4A3",-2.48823892381111,7.44282421602787,-11.3837034057728,3.29038758255842e-27,3.87559707802206e-26,50.760398724591
"MB",3.12292473259834,6.21871707317073,11.3829601216732,3.31334587132234e-27,3.90040084508301e-26,50.7535067984697
"SLCO2A1",-2.00916871482641,10.1593181184669,-11.3825563292117,3.32588475412078e-27,3.91291770785671e-26,50.7497628471802
"STON1",-1.47759005430312,7.71934529616724,-11.382481204809,3.32822277613031e-27,3.91342574994017e-26,50.7490663052609
"MEN1",0.754069606713846,9.78753867595818,11.3809541718236,3.37610287731659e-27,3.9674523223417e-26,50.7349085179778
"RORA",-1.45994404475894,8.45563344947735,-11.3790360403741,3.43721732846928e-27,4.03696062662897e-26,50.7171263829532
"TMTC4",1.09551241402008,8.95968205574913,11.3780546260117,3.46891068720347e-27,4.07185456879859e-26,50.7080288618471
"SMTNL2",-2.27494563435908,4.04240888501742,-11.3755134835817,3.5523297370787e-27,4.16739025727004e-26,50.684475262197
"G6PC2",-1.02492966595361,0.41607787456446,-11.3748070241556,3.5758731971855e-27,4.19261431971549e-26,50.677927748404
"HMGN1",0.716788158630909,11.5505926829268,11.373257534212,3.62805614818906e-27,4.25136944762109e-26,50.6635678686447
"CXorf57",-2.22511053809447,5.11140121951219,-11.3692162530754,3.76774600206938e-27,4.41253995564657e-26,50.626121148808
"CCND2",-1.56661990126708,9.52234965156793,-11.3648087089854,3.92619768041189e-27,4.59548679468963e-26,50.5852901895011
"CABP5",-0.38827100213922,0.0741655052264808,-11.3618131682688,4.03765155542744e-27,4.72324709019518e-26,50.5575455627522
"CDC14A",-1.30001281224289,7.19589355400696,-11.3600419454589,4.10502667996502e-27,4.79932788950352e-26,50.5411427112545
"ELTD1",-1.30502153365148,8.36240644599303,-11.3581069164381,4.17991087509885e-27,4.88409620180873e-26,50.5232247368078
"FBXO7",-0.517839463551099,10.9524489547038,-11.3542976064068,4.3313193812788e-27,5.05813349816005e-26,50.4879569343709
"EGR2",-1.8321228731282,8.01447264808362,-11.3540781050207,4.34020816952009e-27,5.06563238887137e-26,50.4859249484784
"HECA",-0.899465535626139,9.65854756097561,-11.3497523110032,4.5191303540616e-27,5.27146285050482e-26,50.4458849237161
"FLVCR2",-1.44417733750207,8.46888292682928,-11.3495558399136,4.52742856745589e-27,5.2781435826161e-26,50.4440665945819
"TMEM220",-1.69680579891395,6.32015540069687,-11.3494444405309,4.53214039395166e-27,5.2806380413069e-26,50.4430356082553
"ETS1",-1.31659989468489,11.0662334494774,-11.3491151535184,4.54609667085511e-27,5.29389476192032e-26,50.439988138561
"ABCA3",-2.82216546322201,11.7920668989547,-11.3453988974839,4.70659709959877e-27,5.47768925480515e-26,50.4055989839439
"CCHCR1",1.10272677966103,8.86997351916377,11.3416196017318,4.87559763417006e-27,5.67116257390999e-26,50.3706337797496
"SPG20",-0.9072064044759,9.8459243902439,-11.341062582977,4.90101104608245e-27,5.69749472118192e-26,50.3654809888291
"PRICKLE1",-1.7207148461412,7.46975644599303,-11.3405109922179,4.92630657647127e-27,5.72366010271393e-26,50.360378568146
"ZFP36",-1.81709795293732,12.0732803135888,-11.3399607625174,4.95166899983073e-27,5.74987356145503e-26,50.3552888941181
"CLIC3",-2.59909095277277,7.92681045296168,-11.3397580918663,4.96104362811562e-27,5.75750286519014e-26,50.3534142117918
"LAMB2",-1.06231572486425,11.7934583623693,-11.3390394507616,4.99442714770137e-27,5.792971149283e-26,50.3467670275063
"DDX11",1.54492006253087,8.7355674216028,11.3378469030952,5.0503188679385e-27,5.85449160693267e-26,50.3357369576209
"ATP1B2",-1.88033822280733,5.21666916376306,-11.3376768168714,5.0583408878128e-27,5.86048185252803e-26,50.3341638618979
"CABYR",3.32543491854537,6.19910836236934,11.3328838433088,5.28968173308562e-27,6.12505166273253e-26,50.2898406824413
"SSH2",-0.945699861773909,9.45012317073171,-11.329249833619,5.47206697634292e-27,6.33266826518152e-26,50.2562429637728
"RTKN",0.888972545663987,9.43402613240419,11.3272811084663,5.57347110572851e-27,6.44638658031585e-26,50.2380442442106
"RASSF8",-1.7302164851078,8.62041620209059,-11.3247055447776,5.70895758099674e-27,6.59937495145626e-26,50.214238986611
"ASNS",1.41584577587627,9.22549425087108,11.3197767298796,5.97742968471976e-27,6.90583181920634e-26,50.1686928047405
"AKAP7",-1.29685787724207,6.59771742160278,-11.3180264302813,6.07575788837263e-27,7.0154842209387e-26,50.1525216619401
"MYL3",-1.73289023860459,1.87623083623693,-11.3132282391025,6.35363361425483e-27,7.33221462060998e-26,50.1081989571144
"AVL9",1.04202078657233,8.7295581881533,11.3126834406101,6.3859723445262e-27,7.36539394568107e-26,50.1031672005686
"TCF3",0.943854928418635,10.479468989547,11.3092056360867,6.59630277129315e-27,7.60371116758273e-26,50.0710498329376
"RHOV",2.97753053151229,7.70991672473868,11.3089962333326,6.60918458219358e-27,7.61428504334647e-26,50.0691162077932
"STX7",-0.730808500905059,10.2772670731707,-11.3084893248393,6.6404716653715e-27,7.64603944419949e-26,50.0644355084819
"SEC14L1",-1.06355152542374,10.9388597560976,-11.3066824193229,6.75319892571995e-27,7.77147836014746e-26,50.0477519593114
"AG2",-1.89796744446275,9.04979268292683,-11.3041490943691,6.91445540846678e-27,7.95259213085843e-26,50.0243640693835
"DUOXA1",-2.95803154846144,6.97513902439024,-11.2988961520279,7.26112563809574e-27,8.346635461932e-26,49.9758790146528
"SOX18",-1.52503382260985,7.0303256097561,-11.2970772347576,7.38514944691703e-27,8.48444981226674e-26,49.9590936038349
"C7orf47",1.22676983050849,8.13618344947735,11.2927040726151,7.69202116979343e-27,8.83205786442165e-26,49.9187440199628
"SYNGR3",2.33891436893206,5.31690331010453,11.2847638894817,8.28195086201596e-27,9.50410571253146e-26,49.8455081834992
"PTCD1",0.87855650156328,8.68707055749128,11.2834144177044,8.38659118233695e-27,9.6188110040993e-26,49.8330646590112
"GEMIN6",0.993014062859972,7.60817857142856,11.2817124289288,8.52044226298115e-27,9.76687211943066e-26,49.8173719118023
"STT3A",0.768686407766996,11.739975087108,11.2814132295444,8.54419098747658e-27,9.78862951857668e-26,49.8146133767464
"CCDC102B",-1.27829675826889,6.86073170731707,-11.2745895514674,9.10404096367766e-27,1.04242030666092e-25,49.7517135883552
"ASPRV1",-1.20279297350667,4.77753397212543,-11.2714850825456,9.37067383894469e-27,1.07235191702082e-25,49.7231050011632
"SIGLECP3",-2.17602691130494,4.03689390243903,-11.2690898606089,9.58168428765002e-27,1.09588845919473e-25,49.7010357564509
"GJA9",1.33763111403654,3.26437839721255,11.2629843809468,1.01411633582688e-26,1.15923209212283e-25,49.6447942069814
"KIAA1328",-1.08331263452362,6.59271289198606,-11.2594585460997,1.04789239870836e-26,1.19717478828507e-25,49.6123242819631
"ADAM8",1.85981343426034,9.78974285714286,11.2563075760304,1.07902236020037e-26,1.23205389626883e-25,49.58331201802
"RTN1",-2.06459342109595,6.82255139372823,-11.2526805802366,1.11599476432985e-26,1.27356156262878e-25,49.5499231938546
"MARS2",0.86748138555209,7.60186602787456,11.245590991718,1.19193858182838e-26,1.35947217138537e-25,49.4846787784813
"PRKG1",-2.01598460753663,5.5685350174216,-11.2418184157267,1.23442237262108e-26,1.40714554746867e-25,49.4499710135335
"LIG3",0.814067441171639,9.16513728222996,11.2409186823312,1.2447747562727e-26,1.418159031425e-25,49.4416945470974
"PDCD6",0.981739305578417,11.05836271777,11.2399709889945,1.25577230229253e-26,1.42989491769638e-25,49.4329773635791
"GMDS",1.28926317261808,8.38307020905923,11.2356760919082,1.30683573608157e-26,1.48721383934339e-25,49.393477415342
"FHL2",2.1066705018924,9.68653797909407,11.2350777945498,1.31411098307154e-26,1.49466473587029e-25,49.3879756693506
"EXOC3L",-1.43314488727992,6.40835087108014,-11.2344043256366,1.32234848416824e-26,1.50320123920122e-25,49.3817828940324
"MYOZ1",-2.48628788876093,4.63736114982578,-11.2298950707542,1.37884117601631e-26,1.56655281370309e-25,49.3403248668972
"MRPL37",0.687046815863096,10.3242151567944,11.2288696697961,1.39201870465615e-26,1.58064955788665e-25,49.330898826938
"GPR19",1.89870826723714,3.91031097560976,11.2239609981948,1.45685519959581e-26,1.6533575040189e-25,49.2857832748311
"LTC4S",-1.87915119302289,4.30951045296167,-11.2220581866728,1.48278828695751e-26,1.68185875863192e-25,49.2682979405599
"FAM72B",1.99944162580222,6.47691393728223,11.2211457281124,1.49538629115021e-26,1.69521151614102e-25,49.2599138390292
"C3orf54",-1.40966771762384,5.0220487804878,-11.2196234012454,1.5166417913564e-26,1.71835849760193e-25,49.2459269477951
"MTX1",0.905952265920692,9.79184529616725,11.2180401776167,1.53906616804305e-26,1.74280355377406e-25,49.2313818329218
"RHBG",2.54395332236303,2.6488956445993,11.2140085851087,1.59766783253657e-26,1.80816541355986e-25,49.1943494140127
"LOC148709",2.15383469475072,3.20720174216028,11.2116865655921,1.6324208764898e-26,1.84647937158873e-25,49.1730242342556
"LPAR2",0.943476853710722,8.44552299651568,11.2092141588557,1.67025098670523e-26,1.88822977737106e-25,49.1503210172572
"MYOCD",-2.60515059733423,4.10336010452962,-11.2050021520667,1.73671585781961e-26,1.96228819818583e-25,49.1116510546505
"IDH2",1.11385387526741,11.2201602787456,11.2008081116783,1.8055085817204e-26,2.03889390444003e-25,49.073155275344
"TACO1",0.72600485107784,8.79769930313588,11.1992889798159,1.83108870759514e-26,2.06664382446004e-25,49.0592139156695
"DNAJB4",-1.43408870824421,8.15004982578397,-11.1977425723681,1.85749810497407e-26,2.09529868654493e-25,49.045023485502
"CNO",0.825490923152878,8.44886114982578,11.1954549230318,1.89726217969236e-26,2.13897817402988e-25,49.0240334340619
"MRPL17",0.826017330919869,10.0286334494774,11.1931405177068,1.93835229326619e-26,2.18410387380652e-25,49.0028006795598
"ACP6",1.12638873786409,8.50121010452962,11.1888777957159,2.01636142358441e-26,2.27075699540252e-25,48.9637010864248
"ZC3H12B",-1.44416514398553,4.62411759581882,-11.1868675309494,2.05422496279647e-26,2.31212930297213e-25,48.9452653479973
"C6orf125",1.04412611815041,10.246043728223,11.1861532068387,2.06784881319979e-26,2.32618828136941e-25,48.9387149345131
"NOSTRIN",-1.98877053480338,7.49922979094077,-11.1848586732156,2.09276788171736e-26,2.35293124926929e-25,48.9268446326856
"RIMS4",-2.8142491624157,3.91302543554007,-11.1810750546132,2.16732450325721e-26,2.43542266293763e-25,48.8921555659855
"POLDIP2",0.615279861773906,11.2008198606272,11.1786910290949,2.21565169587271e-26,2.48836593633845e-25,48.8703021459211
"TSPAN12",-1.52636607207506,9.63622351916376,-11.1778914545418,2.23209873786956e-26,2.50546676262778e-25,48.8629734307044
"CST5",-2.52195348362682,2.41325644599303,-11.176785364356,2.25505094815474e-26,2.52984677407742e-25,48.8528358180831
"PLXNB3",3.13970680269873,7.98494703832753,11.1716743864879,2.36419131086754e-26,2.65083820929059e-25,48.8060006902393
"MCC",-1.53250656573969,7.84851080139373,-11.166181073059,2.48735523193535e-26,2.78741282268738e-25,48.7556772984588
"MEIS1",-1.31548509791016,7.88270993031358,-11.164598536007,2.52400555153068e-26,2.8269412969408e-25,48.7411828682382
"PPP4R4",-2.72862309034065,3.9213519163763,-11.1629094178226,2.56371653384064e-26,2.86985280478453e-25,48.7257137176375
"GET4",0.968559624814883,10.0210292682927,11.1625432935483,2.57240562599803e-26,2.87801021807845e-25,48.7223609048916
"PRG4",-3.55169463551098,6.39878519163763,-11.1624752628471,2.57402339522611e-26,2.87825165054423e-25,48.7217379160013
"ZDHHC9",1.26963405956888,11.6298841463415,11.1612924196429,2.60231357951932e-26,2.90830145822164e-25,48.710906458093
"LOC339524",-1.67445016290934,5.62333519163762,-11.1585052297633,2.67020304984418e-26,2.98093258279993e-25,48.6853866904893
"MAFF",-1.22110628599639,9.35951829268293,-11.1585050686855,2.67020702375503e-26,2.98093258279993e-25,48.6853852157645
"TMEM139",-2.9870852163897,6.27350052264808,-11.1544660470085,2.77172368575682e-26,3.09258082981454e-25,48.648410822816
"STRBP",0.805640905051842,9.29390400696863,11.1540106358156,2.78340794036734e-26,3.10393074501584e-25,48.6442423939863
"SLC15A3",-1.51823697548133,9.80628484320556,-11.1536807710478,2.79190167298694e-26,3.11171234236818e-25,48.6412231736763
"CYP7A1",-0.932146203718944,0.651010801393728,-11.1520670081176,2.83382741403508e-26,3.15672690234076e-25,48.6264533842443
"SCD5",-2.10573202896168,8.13305487804879,-11.150366549061,2.87868273323852e-26,3.20495425777586e-25,48.610891603316
"CEACAM21",-2.01989615599804,5.10724756097561,-11.1463708918847,2.98687806720776e-26,3.32361012031303e-25,48.5743312767441
"RAC3",1.92608250781637,7.42499860627178,11.1448358031904,3.02951191536186e-26,3.36922424823288e-25,48.5602874297597
"MAST2",0.935894178048388,10.0637773519164,11.1442405270785,3.04620671789323e-26,3.3859568986653e-25,48.5548418466003
"CPSF6",0.575614467664971,10.6197891986063,11.1435705265488,3.0651065998058e-26,3.40512113062841e-25,48.5487129084387
"PDZRN4",-2.23631851242391,2.63171986062718,-11.1434753549967,3.06780070739367e-26,3.40627087738194e-25,48.5478423304908
"PIGU",0.784213213756794,9.31245000000001,11.140445130125,3.15482151565616e-26,3.50099922791464e-25,48.5201259691005
"PODXL",-1.14360766496628,10.6884628919861,-11.1382376214276,3.21975635889434e-26,3.57112901394386e-25,48.4999377437399
"NAT10",0.654113296034234,10.2343566202091,11.1380461552032,3.225450634653e-26,3.57551304154568e-25,48.4981868579336
"C20orf24",1.14828182326807,11.0335240418118,11.1364187092,3.2742573453794e-26,3.62765803025576e-25,48.4833052646437
"CISD2",0.743828178377495,9.48824146341463,11.1358113626664,3.29265899582044e-26,3.64607816527473e-25,48.4777519615685
"BUB3",0.681526404475899,10.6997926829268,11.1351500024984,3.3128140946212e-26,3.66641904919532e-25,48.4717050037118
"C6orf59",-1.60411372716802,2.39813344947735,-11.1342752219345,3.33966169962449e-26,3.69414087787127e-25,48.4637070522615
"HK3",-2.17740202402503,7.9383736933798,-11.1326777180432,3.38924940481547e-26,3.74697308997639e-25,48.4491024226766
"XPO1",0.648210886950802,11.7870083623693,11.130359862643,3.46250123219633e-26,3.82589614084988e-25,48.4279146245555
"MTHFD2",1.42647494816523,10.3249698606272,11.1301989859804,3.46764346786945e-26,3.82951696586121e-25,48.4264441367678
"KLHL33",-1.22293554714498,0.975841463414635,-11.1291508484559,3.50133228065316e-26,3.86464256568868e-25,48.416864005398
"NCRNA00162",-2.37598538752678,1.22345644599303,-11.1256764286403,3.61534912072862e-26,3.98834591340992e-25,48.385111449111
"BRSK1",2.26506033898307,5.39112020905923,11.1232840271326,3.69599608680427e-26,4.07512350494585e-25,48.3632511166033
